k_lag,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,n_members_used,n_params,n_active,group,etf,mode,bar_freq,bar_sec,is_primary_bar,K_chosen,n_active_bars,n_members,p_fdr
-3,etf_leads_kalshi,-1.2341694285220906e-05,-1.5364713102380398,0.12442282897268195,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,0.2239610921508275
-2,etf_leads_kalshi,4.1230343884222925e-06,4.978240744770809,6.41648158305905e-07,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,2.8874167123765728e-06
-1,etf_leads_kalshi,-4.654091294629513e-06,-1.1638580787757344,0.244481530775579,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,0.3553784482578344
0,contemp,3.7549359310130746e-07,0.12900798869761718,0.8973513275891032,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,0.8973513275891032
1,kalshi_leads_etf,-1.0231522846635184e-05,-1.7245301223957057,0.08461218590380583,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,0.19037741828356314
2,kalshi_leads_etf,1.1205421280887486e-05,6.690995964511876,2.2165677724229948e-11,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,1.9949109951806955e-10
3,kalshi_leads_etf,-3.04546018836903e-06,-0.8770139220907415,0.38047907623078403,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,0.42803896075963205
4,kalshi_leads_etf,2.253718798259358e-06,1.0884296907128894,0.27640545975609343,0.02511788801735504,2391,20,4,18,15,GAS_above,VNQ,calendar,2min,120,False,4,19,4,0.3553784482578344
-4,etf_leads_kalshi,-2.1340980235964312e-06,-0.44973594346719237,0.6529008508855803,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.8312526661304342
-3,etf_leads_kalshi,1.326790540904481e-06,0.21247947480140894,0.8317329889426933,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.8317329889426933
-2,etf_leads_kalshi,-1.373534533022256e-05,-1.5743987868333362,0.11539528412844377,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.25257132282663025
-1,etf_leads_kalshi,4.401774958577463e-06,0.33332196769463796,0.7388912587826082,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.8312526661304342
0,contemp,-1.3809025222467787e-05,-0.9159010057822676,0.35971881923381777,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.5395782288507267
1,kalshi_leads_etf,2.4039945613454837e-05,2.3695570596448485,0.01780940681854202,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.0801423306834391
2,kalshi_leads_etf,2.383197244109302e-05,1.4746100865593377,0.14031740157035014,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.25257132282663025
3,kalshi_leads_etf,9.167128057249672e-06,1.7466612398009396,0.08069611757320379,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.24208835271961138
4,kalshi_leads_etf,3.0182594056001e-05,2.424909511131401,0.015312202869061937,0.034128852486386974,827,18,4,18,14,GAS_above,VNQ,calendar,5min,300,False,4,18,4,0.0801423306834391
-4,etf_leads_kalshi,-2.282714004088933e-05,-0.7700247610627968,0.44128520482261346,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.5959713194884758
-3,etf_leads_kalshi,2.236896566116934e-05,3.0364029996570707,0.0023941912944673133,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.021547721650205822
-2,etf_leads_kalshi,1.0168576171129225e-06,0.13007507277659958,0.8965070315889169,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.8965070315889169
-1,etf_leads_kalshi,-1.3786206821650602e-05,-1.0047236416390897,0.31502994090533976,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.5959713194884758
0,contemp,1.7939785097598985e-05,0.6283842014719182,0.5297522839897563,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.5959713194884758
1,kalshi_leads_etf,0.00013151237861004005,2.2374484251307996,0.025257046578109173,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.11365670960149128
2,kalshi_leads_etf,2.5279819056733813e-05,0.773602052245543,0.439166158106016,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.5959713194884758
3,kalshi_leads_etf,1.4598902674611983e-05,0.6858535338853724,0.49280547403851327,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.5959713194884758
4,kalshi_leads_etf,2.3330827464828555e-05,0.8002568839775965,0.4235619782239357,0.04718086549376488,313,17,4,18,11,GAS_above,VNQ,calendar,10min,600,True,4,15,4,0.5959713194884758
-4,etf_leads_kalshi,3.7020925793906677e-07,0.3547480655657046,0.7227783386542492,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.7227783386542492
-3,etf_leads_kalshi,7.728605082363905e-07,0.6550778191068505,0.5124176522233774,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.7227783386542492
-2,etf_leads_kalshi,-6.032782716128233e-07,-2.100994357892072,0.03564146153113985,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.3207731537802586
-1,etf_leads_kalshi,2.6469259095571235e-07,0.41938967072677746,0.6749313718223544,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.7227783386542492
0,contemp,7.202244390274554e-07,0.9776629608753844,0.328241046536089,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.7227783386542492
1,kalshi_leads_etf,-5.305367310840604e-07,-0.5839918244295664,0.5592258125086085,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.7227783386542492
2,kalshi_leads_etf,-4.6349569365284496e-07,-0.43440179305454285,0.6639966959166992,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.7227783386542492
3,kalshi_leads_etf,5.723738072786847e-07,1.5833144730920767,0.11334980574825858,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.5100741258671636
4,kalshi_leads_etf,-4.813043226306469e-07,-0.6210428054850132,0.5345714592754819,0.03309371370190217,10252,21,4,18,20,GAS_above,VOX,calendar,30s,30,False,4,22,4,0.7227783386542492
-4,etf_leads_kalshi,-7.154886351300599e-07,-0.6894178797603902,0.4905603349200386,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.7025904261358557
-3,etf_leads_kalshi,-2.2557146371869206e-06,-1.0157970731612347,0.30972603007761446,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.6968835676746326
-2,etf_leads_kalshi,8.052822429287994e-07,1.1544443800573185,0.24831802914929868,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.6968835676746326
-1,etf_leads_kalshi,-2.8386581318557117e-08,-0.026297424824508232,0.9790201088947174,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.9790201088947174
0,contemp,7.746615678058978e-07,0.8557527214525686,0.3921345714965262,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.7025904261358557
1,kalshi_leads_etf,-4.351283080941466e-07,-0.6030743632695619,0.5464592203278877,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.7025904261358557
2,kalshi_leads_etf,1.2877163391390166e-06,1.156877375314151,0.24732246347621356,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.6968835676746326
3,kalshi_leads_etf,-1.2227648614087576e-06,-0.27077046168818986,0.7865675796232824,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.8848885270761927
4,kalshi_leads_etf,4.598798471824386e-06,1.823629295963413,0.06820813449151437,0.022897245447963233,5012,20,4,18,17,GAS_above,VOX,calendar,1min,60,False,4,20,4,0.6138732104236294
-4,etf_leads_kalshi,-1.9099220774179757e-06,-1.577981306982005,0.11456990428799269,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.32467629176060525
-3,etf_leads_kalshi,9.730419592342206e-07,0.23381531303732125,0.8151283609715899,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.8151283609715899
-2,etf_leads_kalshi,-1.6195354768587468e-06,-0.9261401525764075,0.3543731495610746,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.5315597243416119
-1,etf_leads_kalshi,-1.1541111404788047e-06,-0.42474980710016946,0.6710190709912183,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.7548964548651206
0,contemp,1.2826655063507483e-06,0.9534622439964531,0.34035591723541014,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.5315597243416119
1,kalshi_leads_etf,2.1999174680688017e-06,0.6270562915876738,0.5306223366321927,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.6822287185271049
2,kalshi_leads_etf,9.273194140465122e-06,2.720225752663368,0.006523736121388048,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.029356812546246214
3,kalshi_leads_etf,7.584354719278321e-06,1.4599617953877546,0.14430057411582456,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,0.32467629176060525
4,kalshi_leads_etf,4.714452039040815e-06,13.095622591218925,3.488023765665828e-39,0.042286815380203846,2391,20,4,18,15,GAS_above,VOX,calendar,2min,120,False,4,19,4,3.139221389099245e-38
-4,etf_leads_kalshi,-1.9795720349223975e-05,-5.766847636989703,8.076800899560633e-09,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,7.26912080960457e-08
-3,etf_leads_kalshi,1.5662070088063452e-05,2.7260554210471137,0.006409623507631404,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,0.011537322313736526
-2,etf_leads_kalshi,1.8334028022153673e-05,2.1967921803430346,0.02803529180180029,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,0.04205293770270044
-1,etf_leads_kalshi,2.340862074243303e-05,3.459816374979585,0.0005405438645805833,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,0.00162163159374175
0,contemp,2.366419976889993e-06,0.17949155262357533,0.857551749652883,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,0.857551749652883
1,kalshi_leads_etf,4.0145627688128554e-05,2.888219399403971,0.0038742953154085377,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,0.00871716445966921
2,kalshi_leads_etf,3.848495120401223e-05,5.305852674861784,1.1214750993144108e-07,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,5.046637946914848e-07
3,kalshi_leads_etf,9.117780393501813e-06,1.5471286702854827,0.12183222174945567,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,0.15664142796358585
4,kalshi_leads_etf,-5.799995522400289e-06,-0.38457609094793366,0.7005515108966187,0.038235051313897594,827,18,4,18,14,GAS_above,VOX,calendar,5min,300,False,4,18,4,0.7881204497586961
-4,etf_leads_kalshi,-9.529228442223054e-06,-0.49836450647041525,0.6182271490535184,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,0.6182271490535184
-3,etf_leads_kalshi,-3.0190293611521252e-05,-1.3570519364438502,0.17476470871303618,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,0.2246974826310465
-2,etf_leads_kalshi,-7.209816165828191e-05,-11.956723402566801,5.987830718113983e-33,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,5.389047646302585e-32
-1,etf_leads_kalshi,6.589341771898516e-05,5.126197602757015,2.956523067148139e-07,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,1.3304353802166626e-06
0,contemp,5.2679970727650384e-05,3.0309327374502595,0.002437995522210428,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,0.00438839193997877
1,kalshi_leads_etf,0.0001827552387452648,3.222933209515429,0.0012688513620383107,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,0.002854915564586199
2,kalshi_leads_etf,-8.519207357803436e-06,-0.5686822321950835,0.5695718077907548,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,0.6182271490535184
3,kalshi_leads_etf,-2.672987927279039e-05,-1.773146342505007,0.07620446056661595,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,0.11430669084992393
4,kalshi_leads_etf,8.045826247619381e-05,3.879151049768964,0.00010482165261961493,0.09340789140986683,313,17,4,18,11,GAS_above,VOX,calendar,10min,600,True,4,15,4,0.0003144649578588448
-4,etf_leads_kalshi,-2.0027894440449588e-06,-2.530600168813449,0.011386756643969714,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.02562020244893186
-3,etf_leads_kalshi,-8.764776018551312e-07,-0.6860047682843801,0.4927101015466877,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.6082050588239714
-2,etf_leads_kalshi,-1.1111843678040934e-06,-3.0916873495844412,0.0019902234751172413,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.008956005638027587
-1,etf_leads_kalshi,-2.5661777911329415e-06,-5.167376192319041,2.3740312317389364e-07,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,2.136628108565043e-06
0,contemp,-5.07966010177301e-07,-0.6118655456566452,0.5406267189546412,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.6082050588239714
1,kalshi_leads_etf,1.707938630956366e-07,0.21970191705244707,0.8261033115527121,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.8261033115527121
2,kalshi_leads_etf,4.660480420928966e-07,1.1048309473831555,0.26923284801502956,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.4846191264270532
3,kalshi_leads_etf,-4.447215903428045e-06,-2.6950561599161516,0.0070376768231369576,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.021113030469410873
4,kalshi_leads_etf,8.156990858748383e-07,0.6494839754691079,0.5160256008249392,0.049999798367881376,10252,21,4,18,20,GAS_above,VPU,calendar,30s,30,False,4,22,4,0.6082050588239714
-4,etf_leads_kalshi,-1.6928753011192195e-06,-1.295336961336134,0.19520401399162868,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.34973363832495913
-3,etf_leads_kalshi,1.4990321812462877e-06,1.1922690684025157,0.23315575888330609,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.34973363832495913
-2,etf_leads_kalshi,-4.826710299953968e-06,-3.071529952356176,0.0021296479634123457,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.019166831670711114
-1,etf_leads_kalshi,-3.6620039212990856e-06,-1.8038969669785774,0.07124746055489722,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.17239421378449518
0,contemp,-3.6767593589686595e-06,-1.7706456205856607,0.07661965057088674,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.17239421378449518
1,kalshi_leads_etf,2.3239219558632367e-06,0.8949871202482124,0.37079397306786566,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.4171432197013489
2,kalshi_leads_etf,-4.770151921342273e-06,-2.0787948677826016,0.03763620882054806,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.16936293969246627
3,kalshi_leads_etf,-4.201488142232345e-06,-0.9548014265776255,0.3396781258470142,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.4171432197013489
4,kalshi_leads_etf,2.415652419800934e-06,0.7357234505058368,0.4618990153120135,0.04532036264342665,5012,20,4,18,17,GAS_above,VPU,calendar,1min,60,False,4,20,4,0.4618990153120135
-4,etf_leads_kalshi,9.590754719329483e-06,2.4821140699242195,0.013060545839690168,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.05877245627860576
-3,etf_leads_kalshi,-1.7772962649094714e-05,-2.6735523575197466,0.007505255946170772,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.05877245627860576
-2,etf_leads_kalshi,-6.307383358175434e-06,-1.097346202534855,0.2724900809665117,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.4087351214497676
-1,etf_leads_kalshi,-2.8077897212450614e-06,-1.4586938628161739,0.14464938602098698,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.26036889483777653
0,contemp,-1.5880513433398265e-06,-0.3574731476727875,0.7207376250477361,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.8108298281787032
1,kalshi_leads_etf,-1.6632018461181635e-05,-2.2952523407376364,0.021718667178535656,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.06515600153560697
2,kalshi_leads_etf,4.852418380633906e-07,0.1735971273019835,0.8621820898232266,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.8621820898232266
3,kalshi_leads_etf,1.6941591090511028e-06,0.5611239730645565,0.5747130265234949,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.7389167483873506
4,kalshi_leads_etf,1.0597418794076719e-05,1.8451183249947185,0.06502032807135924,0.046665817288546574,2391,20,4,18,15,GAS_above,VPU,calendar,2min,120,False,4,19,4,0.1462957381605583
-4,etf_leads_kalshi,-6.967064043797117e-06,-2.17213742309953,0.02984529898293055,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.08953589694879165
-3,etf_leads_kalshi,4.557820795925771e-06,0.9148692238685463,0.36026028848794134,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.405292824548934
-2,etf_leads_kalshi,-1.752580212449426e-05,-2.0137563762540682,0.044035117843585304,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.09907901514806694
-1,etf_leads_kalshi,-2.024992996598628e-05,-1.1255355859116074,0.2603621463522391,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.3347513310243074
0,contemp,-4.5461568220876165e-05,-3.969646963478598,7.19792001251452e-05,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.0003239064005631534
1,kalshi_leads_etf,1.0640891876053664e-05,0.6096966791584691,0.542062754783604,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.542062754783604
2,kalshi_leads_etf,4.318649432106299e-05,1.4093883170388402,0.1587203767207762,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.2856966780973972
3,kalshi_leads_etf,4.0020625255581576e-05,1.2674142439172496,0.20500720929734018,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.30751081394601026
4,kalshi_leads_etf,2.7621287269254844e-05,4.052665725529299,5.063732955938538e-05,0.06990633069162688,827,18,4,18,14,GAS_above,VPU,calendar,5min,300,False,4,18,4,0.0003239064005631534
-4,etf_leads_kalshi,-9.966225227872108e-06,-0.20435282429082444,0.8380777929842428,0.15412845138037212,313,17,4,18,11,GAS_above,VPU,calendar,10min,600,True,4,15,4,0.8380777929842428
-3,etf_leads_kalshi,5.299546060560493e-05,3.0377152102518945,0.0023837912123204907,0.15412845138037212,313,17,4,18,11,GAS_above,VPU,calendar,10min,600,True,4,15,4,0.007151373636961472
