k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,k_used,dof,reliability_tier,x_etf,y_etf,bar_freq
-10,y_leads_x,-3.501986200349483e-07,-0.6487639927049396,0.5164909345956455,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-9,y_leads_x,1.24848118910151e-06,2.5015770897814456,0.012364152115620216,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-8,y_leads_x,-6.481285069721058e-07,-1.2880468158542715,0.19772966703991057,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-7,y_leads_x,-7.903741263059903e-07,-1.5315355982751466,0.12563707539107632,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-6,y_leads_x,4.3322822494968766e-07,0.6599447027316357,0.5092893157739411,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-5,y_leads_x,-3.512162779718181e-07,-0.6426653541706799,0.5204412664107206,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-4,y_leads_x,7.37318252579103e-07,1.0102757445454809,0.312363198621774,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-3,y_leads_x,2.179020289797941e-07,0.274325882819055,0.7838341955618877,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-2,y_leads_x,9.073637567535978e-07,1.7605811384317467,0.07830932335027639,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-1,y_leads_x,1.6352981542263258e-05,7.296380036756286,2.956131749117272e-13,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
0,contemporaneous,4.951231915984374e-05,15.284686092943318,9.67279318862791e-53,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
1,x_leads_y,1.2641684715982823e-05,9.023882201243339,1.8153918702585684e-19,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
2,x_leads_y,-4.696709692146264e-07,-0.4886600521273104,0.6250823901608726,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
3,x_leads_y,2.0678003479572137e-06,2.1584875739833302,0.030889943488981636,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
4,x_leads_y,-1.8088604857745398e-07,-0.23996369607707813,0.8103584007344484,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
5,x_leads_y,8.669013205010144e-07,1.826231510474204,0.06781539680959574,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
6,x_leads_y,-9.890067457920817e-07,-1.313537722338467,0.18900181845821684,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
7,x_leads_y,1.0482717725238307e-06,2.2572943852667695,0.023989685977378192,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
8,x_leads_y,-7.961111269633382e-07,-1.3401493405083391,0.1801967976776342,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
9,x_leads_y,5.308452742703755e-07,0.8894571805186701,0.3737574260051756,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
10,x_leads_y,-7.174857065829104e-07,-1.3560308660555587,0.17508934750455096,0.411320087387131,65433,19,10,65393,high,VAW,VIS,5s
-10,y_leads_x,-3.32778995680654e-07,-0.5685380504665146,0.5696696762581998,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-9,y_leads_x,1.6536957822012796e-07,0.240592483537579,0.8098709763592646,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-8,y_leads_x,-8.372521044425459e-07,-1.5918837548431772,0.11141082636102162,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-7,y_leads_x,-6.123377487301487e-08,-0.10594541190441951,0.9156256633052208,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-6,y_leads_x,-4.532435254048005e-07,-1.081629611737759,0.2794171412029929,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-5,y_leads_x,8.773995022394407e-07,1.453167485739322,0.1461772573357761,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-4,y_leads_x,-1.0463598803271252e-06,-2.277340572433537,0.02276589589193227,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-3,y_leads_x,-1.6367696174499722e-07,-0.3034550574794047,0.7615430925770991,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-2,y_leads_x,-1.2559118488534574e-07,-0.27847191783486724,0.7806501191402906,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-1,y_leads_x,1.4235500409588036e-05,11.512342408159247,1.1433012685264335e-30,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
0,contemporaneous,4.736754881543511e-05,7.697083737213033,1.392066772973061e-14,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
1,x_leads_y,7.680758083510967e-06,4.49993925202828,6.797288474621326e-06,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
2,x_leads_y,-2.6595861057290665e-06,-1.855887001995244,0.06346966605040961,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
3,x_leads_y,6.212237812353814e-07,0.6542594672197833,0.5129446548534247,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
4,x_leads_y,-6.834255839175696e-07,-0.7072186108744141,0.47943063473577674,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
5,x_leads_y,2.1834701799011605e-07,0.47776374074622624,0.6328183712493196,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
6,x_leads_y,-4.004114538886146e-07,-1.2209734349508783,0.22209607811750376,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
7,x_leads_y,6.692323768536e-07,0.9635277113717056,0.3352827643927533,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
8,x_leads_y,-1.2403725702482783e-06,-1.7236841617592487,0.08476487576559254,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
9,x_leads_y,7.490886611296304e-07,1.0762246730481388,0.28182678772538916,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
10,x_leads_y,-8.323688904721142e-07,-1.9147095796975895,0.055529551204825105,0.3230133638261651,66540,19,10,66500,high,VAW,VCR,5s
-10,y_leads_x,-1.2507777311362886e-07,-0.2602450382041487,0.7946747652989739,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-9,y_leads_x,1.302145184443792e-07,0.2400824028115844,0.8102663758383509,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-8,y_leads_x,-1.259566693715908e-06,-1.6255086861576293,0.1040542145362799,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-7,y_leads_x,8.69986333726691e-08,0.17459810548928345,0.8613954373198369,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-6,y_leads_x,2.8618956832336655e-07,0.6642543657115327,0.5065275230065744,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-5,y_leads_x,1.6753030355962633e-06,3.1956668707257707,0.0013950808433502093,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-4,y_leads_x,-7.674021650058276e-07,-2.323587210911987,0.020147628532553766,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-3,y_leads_x,5.768181896184807e-07,1.2141480210609175,0.2246912052405351,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-2,y_leads_x,3.6756233589992877e-07,0.6843154218057813,0.4937760107654039,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-1,y_leads_x,1.3513028849268356e-05,6.718576895154645,1.835078974504862e-11,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
0,contemporaneous,4.659084163214669e-05,10.20451352782068,1.8926722473456627e-24,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
1,x_leads_y,1.217733541010442e-05,5.42010372034404,5.956446714405711e-08,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
2,x_leads_y,1.3287509847561209e-07,0.14204996184447005,0.8870405419295543,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
3,x_leads_y,2.746314336881234e-07,0.9746686161965863,0.32972466529235667,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
4,x_leads_y,-3.1500514935471023e-07,-0.7462189342075818,0.4555351721566312,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
5,x_leads_y,3.5227029428763976e-07,0.7810757552918575,0.4347579404885804,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
6,x_leads_y,-3.863685718553729e-09,-0.009133558817225523,0.9927125757564838,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
7,x_leads_y,1.7327578069938035e-07,0.47928247192681805,0.6317376900004581,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
8,x_leads_y,-3.600961140932876e-07,-0.7180197650833239,0.47274509997855885,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
9,x_leads_y,3.038931751225854e-07,0.39454538984630105,0.6931784229301401,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
10,x_leads_y,-2.4401739382201716e-08,-0.0398109451835484,0.9682438501556553,0.3555724653554896,76844,19,10,76804,high,VIS,VCR,5s
-10,y_leads_x,1.6404292819841118e-07,0.22356290225176184,0.8230974327317757,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-9,y_leads_x,-5.005795468567059e-07,-0.6920636033039603,0.48889738732369914,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-8,y_leads_x,-2.0961158511668923e-06,-1.7327701745355568,0.0831365260092363,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-7,y_leads_x,-2.7167782189384014e-07,-0.3540291437195766,0.7233170423233941,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-6,y_leads_x,1.3952952418239966e-06,1.4840386259644927,0.13779867367595922,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-5,y_leads_x,1.5887726319077075e-06,1.4117545910018177,0.1580222331333403,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-4,y_leads_x,-4.137385750332143e-06,-4.752093262686091,2.0132146751163993e-06,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-3,y_leads_x,2.1476529948401285e-06,2.055886212790727,0.039793485362431,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-2,y_leads_x,-1.1968088416783765e-06,-1.282655389494137,0.19961283546232433,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-1,y_leads_x,2.0794234656736707e-05,6.503162233420483,7.864889557506754e-11,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
0,contemporaneous,6.0949906959466244e-05,10.098906520279197,5.5861574988186574e-24,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
1,x_leads_y,-5.258932332317323e-06,-2.0638625702045434,0.03903074849053038,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
2,x_leads_y,-3.4999656953631083e-06,-3.525226398108519,0.000423121007424873,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
3,x_leads_y,-9.690187758020542e-07,-1.3123029309234109,0.1894179436436032,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
4,x_leads_y,-2.3857070919030683e-06,-2.1413381776455553,0.03224677650547554,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
5,x_leads_y,-1.480453435214809e-07,-0.17030680305970927,0.864768861352154,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
6,x_leads_y,-3.576463576400228e-07,-0.3470601670929989,0.7285461177680834,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
7,x_leads_y,-6.612855353634662e-07,-1.018928308857257,0.30823700297289547,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
8,x_leads_y,7.67020033158849e-07,1.1083304257220647,0.2677191400218111,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
9,x_leads_y,3.034809147182276e-08,0.031681481086459254,0.9747260634252367,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
10,x_leads_y,5.518957891527995e-07,0.9505144699316708,0.3418509050092081,0.22161128826683985,60257,15,10,60221,high,VIS,VGT,5s
-10,y_leads_x,6.398816341716498e-08,0.16588578560931935,0.8682468339454638,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-9,y_leads_x,1.1442620841166397e-06,3.0074574736383313,0.0026344298141669823,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-8,y_leads_x,-5.948530545241772e-07,-0.6815856541021479,0.4955009887336558,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-7,y_leads_x,5.005193030565591e-07,2.1419228366349805,0.03219969186529186,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-6,y_leads_x,5.527985663479296e-07,1.3346536353116798,0.18198973490423898,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-5,y_leads_x,1.1575273151404802e-06,1.59819174702313,0.11000030989764441,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-4,y_leads_x,-1.0885086659341698e-07,-0.1611629392731215,0.8719650696746548,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-3,y_leads_x,3.18347842081787e-06,7.817023185442173,5.408714456428466e-15,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-2,y_leads_x,7.49939411479971e-07,0.8801472481739574,0.37877954627114674,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-1,y_leads_x,1.4146773494883053e-05,10.623368303876932,2.3203434898076738e-26,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
0,contemporaneous,4.078524578716588e-05,7.905314288935661,2.672584339379711e-15,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
1,x_leads_y,1.7166825085177594e-05,12.522839762951584,5.599525666446586e-36,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
2,x_leads_y,5.596489011820015e-06,4.782801990173509,1.7286839470731178e-06,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
3,x_leads_y,2.0123832336558746e-06,1.5067523447480715,0.1318741488535018,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
4,x_leads_y,1.775062364857526e-06,5.41054856705762,6.283197953372766e-08,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
5,x_leads_y,7.73903805118798e-07,1.489567755979948,0.13633792542175036,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
6,x_leads_y,8.541736619621605e-07,2.135089901402563,0.03275366736946948,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
7,x_leads_y,5.918248203641973e-07,1.3117682241965223,0.18959834937905828,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
8,x_leads_y,-1.9618810224099385e-07,-0.30694298099091955,0.758886773008795,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
9,x_leads_y,1.6721155084371367e-06,2.3628410480990563,0.018135446157718615,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
10,x_leads_y,1.6437522398021864e-07,0.5829686741048771,0.5599143885231268,0.45776038182411993,56780,15,10,56744,high,VIS,VAW,5s
-10,y_leads_x,4.763264426326227e-07,1.1024249794240057,0.27027695677425045,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-9,y_leads_x,-1.51853581871587e-07,-0.21675329067405186,0.82840061515017,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-8,y_leads_x,-1.4540658969848886e-06,-1.5320701331135425,0.12550512901984742,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-7,y_leads_x,-1.778906272563089e-08,-0.02734414420287262,0.9781852480357844,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-6,y_leads_x,3.071342701050371e-07,0.5719930097657586,0.5673267103680654,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-5,y_leads_x,2.1823734870981657e-06,4.144175359678941,3.4103870668507975e-05,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-4,y_leads_x,-1.0046540555881373e-06,-2.693866038036771,0.007062854549026062,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-3,y_leads_x,8.191239639302631e-07,1.4166468702533872,0.15658619777827903,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-2,y_leads_x,1.814653827539431e-07,0.35000096013382276,0.7263379770869854,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-1,y_leads_x,1.4124862916040363e-05,5.913206904917733,3.3551028566875296e-09,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
0,contemporaneous,4.823544181652117e-05,8.452037542420216,2.8626251262676717e-17,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
1,x_leads_y,1.1291956683683788e-05,3.883976842196972,0.0001027616995570332,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
2,x_leads_y,-9.89992531052733e-08,-0.0875707167990394,0.9302178773489883,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
3,x_leads_y,6.68916665959321e-07,2.636433534212124,0.008378261202507892,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
4,x_leads_y,-7.251856615602106e-07,-1.5656911201845511,0.11742094612585716,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
5,x_leads_y,5.726239666577669e-07,1.1659058694861872,0.24365250562620866,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
6,x_leads_y,-7.561134297812225e-08,-0.13809356847480822,0.8901664686922197,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
7,x_leads_y,-1.280766745220182e-07,-0.35417523762643643,0.7232075598935351,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
8,x_leads_y,-1.2411445766406378e-07,-0.21367675227597696,0.8307991416411733,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
9,x_leads_y,3.285444109311647e-07,0.33548728232862723,0.7372575366547239,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
10,x_leads_y,2.1684157336164552e-07,0.3130589645180808,0.7542358647188774,0.3699154189824442,60166,15,10,60130,high,VIS,VCR,5s
-10,y_leads_x,5.096964612009945e-07,1.02732807445149,0.3042660070054768,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-9,y_leads_x,1.1339502453733766e-07,0.17860012777810594,0.8582516941495315,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-8,y_leads_x,-1.6442594744376128e-06,-1.7519097084057356,0.07978933491388931,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-7,y_leads_x,-3.81552048285275e-07,-0.6258909801014808,0.5313864511765989,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-6,y_leads_x,9.275273313943823e-07,1.6492469557102714,0.09909705181405787,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-5,y_leads_x,1.124626942074803e-06,1.92588591944281,0.0541186199760278,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-4,y_leads_x,-1.829751701626347e-06,-3.361557009912039,0.0007750435537029937,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-3,y_leads_x,8.56414273376394e-07,1.2838554260426935,0.19919254596304792,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-2,y_leads_x,-3.74391521238678e-07,-0.5702093933017315,0.5685356858494538,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-1,y_leads_x,1.4665589254934797e-05,7.640443584951703,2.1647463225874887e-14,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
0,contemporaneous,4.233800313912468e-05,9.315341665960867,1.2156065973553606e-20,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
1,x_leads_y,-1.665658053116533e-06,-0.9508278211609537,0.34169178709388504,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
2,x_leads_y,-3.997937717181031e-06,-4.515040558681828,6.330464899813848e-06,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
3,x_leads_y,-8.435731289492826e-07,-1.2916380185433989,0.1964825314038331,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
4,x_leads_y,-2.4082718065629537e-06,-3.1965784045641623,0.001390680257295795,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
5,x_leads_y,7.1253658609365e-07,1.0543241729229773,0.29173452521383325,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
6,x_leads_y,-5.080500570853625e-07,-0.7917479412876549,0.4285076624029025,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
7,x_leads_y,-1.261612797479394e-06,-2.8402051083173623,0.004508453542926347,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
8,x_leads_y,1.3335945594743997e-07,0.1949235003737726,0.8454528364183552,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
9,x_leads_y,9.492785467997692e-07,1.0970292607622545,0.2726286011803578,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
10,x_leads_y,3.621955600528229e-09,0.006816218863970282,0.9945614863184028,0.22091731120763358,60141,15,10,60105,high,VIS,VOX,5s
-10,y_leads_x,3.423111702494084e-07,0.4939540363274386,0.6213386409393848,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-9,y_leads_x,9.255269118421335e-07,3.3008712430990617,0.0009638510432978565,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-8,y_leads_x,-1.08888266743287e-07,-0.24147345767246609,0.8091881856137297,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-7,y_leads_x,3.6783698912218374e-07,1.116655708851832,0.26414156226873076,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-6,y_leads_x,2.9155471983240453e-07,1.0136128211760325,0.31076753740530993,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-5,y_leads_x,3.285285305327121e-07,1.0997685184929695,0.27143299223410855,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-4,y_leads_x,1.3063700650199527e-07,0.3459603830555505,0.729372488108919,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-3,y_leads_x,6.107886783273359e-07,2.5240931310275094,0.011599719382534228,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-2,y_leads_x,1.1437322751720065e-07,0.28428249022624225,0.7761939036064901,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-1,y_leads_x,2.88604585839369e-06,5.769307795866143,7.959780499065929e-09,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
0,contemporaneous,2.5350807680071017e-05,4.4044803734393785,1.0603774005794844e-05,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
1,x_leads_y,1.4256366647174614e-05,5.990231995594313,2.095419121265488e-09,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
2,x_leads_y,6.449475029393349e-06,6.272281405292455,3.557957767139681e-10,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
3,x_leads_y,3.5227544235064176e-06,5.60885872100056,2.0366519148163435e-08,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
4,x_leads_y,6.906334138350681e-07,2.070424759722293,0.03841258519889185,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
5,x_leads_y,1.3309070732780652e-06,1.895287921500314,0.058054267482143145,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
6,x_leads_y,1.6862081281448067e-07,0.3851158761724797,0.7001515660118238,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
7,x_leads_y,-1.6434270548855327e-07,-0.4323296438680448,0.665501844924927,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
8,x_leads_y,-1.369895484481681e-07,-0.3055050246801259,0.7599815436445205,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
9,x_leads_y,-1.7626031079249798e-07,-0.30597656400846945,0.759622489774855,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
10,x_leads_y,7.078408128016624e-07,3.346454033365273,0.0008185224927884828,0.1671755203986074,65397,15,10,65361,high,VGT,VAW,5s
-10,y_leads_x,2.1216404143828077e-07,0.48797934457847403,0.6255644717341804,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-9,y_leads_x,1.5396907834574624e-07,0.3147422960390949,0.752957327513575,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-8,y_leads_x,-2.3118559412067684e-08,-0.06006646101729168,0.9521027019427131,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-7,y_leads_x,1.7299949535705694e-07,0.42693216063405487,0.6694287400872614,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-6,y_leads_x,7.742173004884856e-07,2.2221504328670583,0.026273140946116595,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-5,y_leads_x,1.8086038125650574e-08,0.04210159661988191,0.9664177073824662,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-4,y_leads_x,-4.885653604914365e-07,-1.110213651629508,0.26690697142750097,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-3,y_leads_x,6.059306155830123e-07,1.965785696762598,0.049323370706972756,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-2,y_leads_x,-6.573647569927422e-09,-0.011768739622551877,0.9906101211103201,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-1,y_leads_x,3.9424477096278216e-06,8.31502656978606,9.173171616431699e-17,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
0,contemporaneous,5.5533861384506073e-05,10.019200252596587,1.2551444205995455e-23,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
1,x_leads_y,2.0708837160819307e-05,24.274953466565165,3.605472651532284e-130,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
2,x_leads_y,3.5570742479718586e-06,6.374197525301116,1.83923420168127e-10,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
3,x_leads_y,2.9541318651063917e-06,5.470206466211694,4.495116131551485e-08,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
4,x_leads_y,8.875506474160294e-07,2.074768058530454,0.03800803625299804,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
5,x_leads_y,7.715511896471454e-07,1.444457437753735,0.14861034391109987,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
6,x_leads_y,1.0392350116814196e-06,3.543235373728236,0.0003952497627385035,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
7,x_leads_y,2.679901093085779e-07,0.47507278442699535,0.6347350960052027,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
8,x_leads_y,-2.3207229267901384e-07,-0.513735123885298,0.607437191521006,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
9,x_leads_y,1.8750409797834793e-07,0.3263134386495503,0.7441872216494414,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
10,x_leads_y,5.476297763676481e-07,1.5681355310280316,0.1168495059870628,0.4762865848683574,69668,15,10,69632,high,VGT,VCR,5s
-10,y_leads_x,-4.249330257120194e-07,-1.223949563637797,0.2209712546238688,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-9,y_leads_x,5.928428438465399e-07,1.4766279290249755,0.13977540089238233,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-8,y_leads_x,-6.729506384370721e-07,-1.4785553354481742,0.13925919749402899,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-7,y_leads_x,-5.80498252902837e-07,-2.0604177556001724,0.039358620919257584,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
-6,y_leads_x,5.378324534641304e-07,2.061599440884102,0.039245887318433675,0.48063118998160825,69635,15,10,69599,high,VGT,VOX,5s
