Date,BTC-USD,COIN,CXW,DJT,FXI,GEO,HOOD,ICLN,MSTR,RGR,TAN,XLF
2024-09-20,63192.9765625,170.08999633789062,12.369999885559082,13.550000190734863,25.899784088134766,12.369999885559082,22.729999542236328,13.935370445251465,144.77999877929688,40.70663833618164,40.4599723815918,44.296260833740234
2024-09-21,63394.83984375,,,,,,,,,,,
2024-09-22,63648.7109375,,,,,,,,,,,
2024-09-23,63329.80078125,170.22000122070312,12.9399995803833,12.149999618530273,26.405380249023438,12.619999885559082,22.700000762939453,14.042044639587402,149.97000122070312,41.204376220703125,40.73859405517578,44.24271774291992
2024-09-24,64301.96875,171.67999267578125,13.039999961853027,12.789999961853027,29.0001277923584,12.680000305175781,22.770000457763672,14.168111801147461,153.8800048828125,41.40932083129883,41.305789947509766,43.872737884521484
2024-09-25,63143.14453125,167.0800018310547,12.65999984741211,14.130000114440918,28.198808670043945,12.430000305175781,22.389999389648438,14.012951850891113,151.94000244140625,41.0286979675293,40.380367279052734,43.60984420776367
2024-09-26,65181.01953125,179.92999267578125,12.65999984741211,13.979999542236328,30.450136184692383,12.710000038146973,22.43000030517578,14.245692253112793,165.97999572753906,41.145816802978516,41.733673095703125,43.83378601074219
2024-09-27,65790.6640625,191.22999572753906,12.619999885559082,14.75,30.688621520996094,12.710000038146973,23.889999389648438,14.323273658752441,176.22000122070312,40.77494812011719,42.78845977783203,43.96036148071289
2024-09-28,65887.6484375,,,,,,,,,,,
2024-09-29,65635.3046875,,,,,,,,,,,
2024-09-30,63329.5,178.1699981689453,12.649999618530273,16.06999969482422,30.31658363342285,12.850000381469727,23.420000076293945,14.245692253112793,168.60000610351562,40.67736053466797,42.897918701171875,44.125877380371094
2024-10-01,60837.0078125,165.00999450683594,12.430000305175781,16.15999984741211,31.575794219970703,12.829999923706055,22.329999923706055,14.061439514160156,162.69000244140625,40.579769134521484,42.4600830078125,43.892208099365234
2024-10-02,60632.78515625,164.47000122070312,12.520000457763672,15.8100004196167,33.8462028503418,13.039999961853027,22.6299991607666,13.935370445251465,164.63999938964844,40.04299545288086,42.24116516113281,43.94089126586914
2024-10-03,60759.40234375,163.10000610351562,12.510000228881836,16.170000076293945,32.91132736206055,13.319999694824219,22.43000030517578,13.7802095413208,163.41000366210938,39.75020980834961,41.435150146484375,43.70720672607422
2024-10-04,62067.4765625,170.91000366210938,12.609999656677246,16.5,34.065608978271484,13.40999984741211,22.889999389648438,13.731722831726074,176.50999450683594,39.857566833496094,41.9227409362793,44.447181701660156
2024-10-05,62089.94921875,,,,,,,,,,,
2024-10-06,62818.953125,,,,,,,,,,,
2024-10-07,62236.66015625,168.9199981689453,12.720000267028809,18.389999389648438,35.000484466552734,13.720000267028809,23.31999969482422,13.722024917602539,186.08999633789062,40.521209716796875,42.67900085449219,43.90194320678711
2024-10-08,62131.96875,167.69000244140625,12.720000267028809,21.799999237060547,31.795204162597656,13.75,25.610000610351562,13.537772178649902,192.1999969482422,40.06251525878906,40.3405647277832,44.155086517333984
2024-10-09,60582.1015625,166.97000122070312,12.720000267028809,20.56999969482422,31.280073165893555,13.619999885559082,25.649999618530273,13.498981475830078,188.91000366210938,40.218666076660156,39.85297393798828,44.56401824951172
2024-10-10,60274.5,164.27000427246094,12.880000114440918,24.1200008392334,31.69027328491211,13.859999656677246,25.5,13.169264793395996,183.33999633789062,40.150352478027344,38.380252838134766,44.427711486816406
2024-10-11,62445.08984375,176.3800048828125,13.0600004196167,25.280000686645508,31.833364486694336,13.920000076293945,26.270000457763672,13.295332908630371,212.58999633789062,40.33578109741211,39.126564025878906,45.28452682495117
2024-10-12,63193.0234375,,,,,,,,,,,
2024-10-13,62851.375,,,,,,,,,,,
2024-10-14,66046.125,196.35000610351562,13.720000267028809,29.950000762939453,31.232378005981445,14.75,27.0,13.23714828491211,201.6699981689453,40.345542907714844,38.68872833251953,45.5668830871582
2024-10-15,67041.109375,196.33999633789062,13.789999961853027,27.059999465942383,29.667896270751953,14.989999771118164,26.799999237060547,12.97531509399414,194.30999755859375,40.30649948120117,37.32546615600586,45.66424560546875
2024-10-16,67612.71875,210.47999572753906,13.899999618530273,31.260000228881836,30.192567825317383,15.1899995803833,26.93000030517578,13.140172958374023,194.08999633789062,41.13606262207031,37.56428909301758,46.228965759277344
2024-10-17,67399.8359375,204.1999969482422,13.9399995803833,29.899999618530273,29.429407119750977,15.149999618530273,26.31999969482422,13.004406929016113,193.4199981689453,41.18484878540039,36.8378791809082,46.35554122924805
2024-10-18,68418.7890625,220.2100067138672,13.869999885559082,29.579999923706055,30.688621520996094,15.199999809265137,26.829999923706055,13.033499717712402,215.86000061035156,41.45811080932617,37.15630340576172,46.36527633666992
2024-10-19,68362.734375,,,,,,,,,,,
2024-10-20,69001.703125,,,,,,,,,,,
2024-10-21,67367.8515625,213.72000122070312,13.680000305175781,31.299999237060547,30.278423309326172,15.149999618530273,26.969999313354492,12.946221351623535,219.0500030517578,40.511451721191406,36.71847152709961,45.99529266357422
2024-10-22,67361.40625,210.72000122070312,13.819999694824219,34.38999938964844,30.51691246032715,15.550000190734863,27.40999984741211,12.917128562927246,219.6999969482422,39.652618408203125,37.09659957885742,45.90766143798828
2024-10-23,66432.1953125,198.92999267578125,13.579999923706055,35.90999984741211,30.450136184692383,15.289999961853027,26.700000762939453,12.694086074829102,213.9499969482422,39.64285659790039,36.85778045654297,45.86872100830078
2024-10-24,68161.0546875,209.16000366210938,13.670000076293945,34.95000076293945,30.268882751464844,15.25,27.219999313354492,12.723177909851074,235.88999938964844,39.57454299926758,37.02694320678711,45.90766143798828
2024-10-25,66642.4140625,205.0399932861328,13.6899995803833,38.95000076293945,30.25934410095215,15.1899995803833,27.059999465942383,12.761968612670898,234.33999633789062,39.691650390625,38.758384704589844,45.401363372802734
2024-10-26,67014.6953125,,,,,,,,,,,
2024-10-27,67929.296875,,,,,,,,,,,
2024-10-28,69907.7578125,216.10000610351562,14.449999809265137,47.36000061035156,30.784019470214844,16.239999771118164,27.8799991607666,12.888035774230957,255.33999633789062,40.04299545288086,39.68381118774414,45.96607971191406
2024-10-29,72720.4921875,219.66000366210938,14.600000381469727,51.5099983215332,30.56460952758789,16.280000686645508,28.030000686645508,12.664992332458496,258.239990234375,40.16011047363281,38.26084518432617,45.683719635009766
2024-10-30,72339.5390625,211.74000549316406,14.319999694824219,40.029998779296875,30.173486709594727,15.90999984741211,28.209999084472656,12.713479995727539,247.30999755859375,39.79901123046875,38.68872833251953,45.88819122314453
2024-10-31,70215.1875,179.25,13.8100004196167,35.34000015258789,30.10671043395996,15.180000305175781,23.489999771118164,12.703783988952637,244.5,38.37413024902344,39.634056091308594,45.255313873291016
2024-11-01,69482.46875,182.8800048828125,13.3100004196167,30.559999465942383,30.2211856842041,14.449999809265137,23.969999313354492,12.752270698547363,229.7100067138672,39.04753494262695,39.59425354003906,45.411102294921875
2024-11-02,69289.2734375,,,,,,,,,,,
2024-11-03,68741.1171875,,,,,,,,,,,
2024-11-04,67811.5078125,186.27000427246094,13.1899995803833,34.34000015258789,30.402437210083008,14.180000305175781,24.31999969482422,13.043197631835938,222.99000549316406,39.476951599121094,40.877906799316406,45.06058120727539
2024-11-05,69359.5625,193.9600067138672,13.630000114440918,33.939998626708984,31.136978149414062,15.130000114440918,24.959999084472656,13.09168529510498,227.8000030517578,40.755435943603516,41.584415435791016,45.4792594909668
2024-11-06,75639.078125,254.30999755859375,17.579999923706055,35.95500183105469,30.2211856842041,21.5,29.860000610351562,12.131627082824707,257.80999755859375,39.6818962097168,37.06674575805664,48.24442672729492
