k,direction,coef,t_stat,p_value,r_squared,n_obs,n_days,x_etf,y_etf,bar_freq
9,x_leads_y,-6.053767648340458e-07,-0.6970152226710511,0.4857932672397637,0.13782485062086713,70118,17,VFH,VDE,5s
10,x_leads_y,6.471173602048235e-07,2.3829439693231307,0.017174808196388575,0.13782485062086713,70118,17,VFH,VDE,5s
-10,y_leads_x,-2.629196292753694e-07,-0.6283722364714135,0.5297601202743475,0.10903858296151303,70118,17,VFH,VOX,5s
-9,y_leads_x,-7.432766154585102e-08,-0.12613534488886885,0.8996247897201904,0.10903858296151303,70118,17,VFH,VOX,5s
-8,y_leads_x,-2.4811946839301747e-07,-0.5081209423637953,0.6113685292637432,0.10903858296151303,70118,17,VFH,VOX,5s
-7,y_leads_x,-9.156462211324089e-08,-0.2681932715762758,0.7885505538533073,0.10903858296151303,70118,17,VFH,VOX,5s
-6,y_leads_x,-4.461688267476178e-07,-0.7355146042725694,0.46202614900392514,0.10903858296151303,70118,17,VFH,VOX,5s
-5,y_leads_x,-2.4178570383792853e-07,-0.3710810520489828,0.7105771633796462,0.10903858296151303,70118,17,VFH,VOX,5s
-4,y_leads_x,-2.842880123755036e-07,-0.6685456372242379,0.5037853605721986,0.10903858296151303,70118,17,VFH,VOX,5s
-3,y_leads_x,6.543313525592298e-07,1.4712176473223963,0.1412322661546179,0.10903858296151303,70118,17,VFH,VOX,5s
-2,y_leads_x,1.3567854347598688e-06,2.6031488277373973,0.009237184533209354,0.10903858296151303,70118,17,VFH,VOX,5s
-1,y_leads_x,3.481396674861455e-06,6.627447801340651,3.415403491186839e-11,0.10903858296151303,70118,17,VFH,VOX,5s
0,contemporaneous,3.1432204614850244e-05,9.212339400244618,3.1909332181069234e-20,0.10903858296151303,70118,17,VFH,VOX,5s
1,x_leads_y,5.19475063826641e-06,5.6634284155337955,1.4837808608160369e-08,0.10903858296151303,70118,17,VFH,VOX,5s
2,x_leads_y,4.7510928051232164e-07,0.68502201082543,0.4933300316137045,0.10903858296151303,70118,17,VFH,VOX,5s
3,x_leads_y,2.637031599913877e-07,0.43827308067791243,0.6611883374606438,0.10903858296151303,70118,17,VFH,VOX,5s
4,x_leads_y,-7.508405243295108e-07,-1.4867930364893882,0.13706948124265356,0.10903858296151303,70118,17,VFH,VOX,5s
5,x_leads_y,1.0621375879674989e-06,2.1060902501011025,0.035196513591522906,0.10903858296151303,70118,17,VFH,VOX,5s
6,x_leads_y,-8.592508907406741e-07,-1.5850742577182158,0.11294946355781835,0.10903858296151303,70118,17,VFH,VOX,5s
7,x_leads_y,2.6237600171847436e-07,0.6127879561905029,0.5400165554331933,0.10903858296151303,70118,17,VFH,VOX,5s
8,x_leads_y,-1.1218141596026528e-07,-0.2786043645078395,0.7805484628932138,0.10903858296151303,70118,17,VFH,VOX,5s
9,x_leads_y,2.761736946713414e-07,0.5935964085248046,0.5527820837339872,0.10903858296151303,70118,17,VFH,VOX,5s
10,x_leads_y,1.034666519656676e-06,2.3736541452361046,0.017613039597385974,0.10903858296151303,70118,17,VFH,VOX,5s
-10,y_leads_x,-1.3563055629661432e-06,-1.9509168294345576,0.05106694032213329,0.09625251664714307,70118,17,VFH,VGT,5s
-9,y_leads_x,5.312261564697234e-07,1.1275008160903643,0.2595307956594497,0.09625251664714307,70118,17,VFH,VGT,5s
-8,y_leads_x,3.945421776229065e-07,0.7534461171858509,0.4511818789527219,0.09625251664714307,70118,17,VFH,VGT,5s
-7,y_leads_x,8.465218195108065e-07,1.1331558243236202,0.2571488217276068,0.09625251664714307,70118,17,VFH,VGT,5s
-6,y_leads_x,2.728208985032765e-07,0.4585409135968121,0.6465638755598917,0.09625251664714307,70118,17,VFH,VGT,5s
-5,y_leads_x,1.2026158595207877e-07,0.2060797586721473,0.8367286096553155,0.09625251664714307,70118,17,VFH,VGT,5s
-4,y_leads_x,3.271395605025867e-07,0.48580023688555385,0.6271088063374395,0.09625251664714307,70118,17,VFH,VGT,5s
-3,y_leads_x,7.153794694092116e-07,1.1994241978420819,0.2303630432062711,0.09625251664714307,70118,17,VFH,VGT,5s
-2,y_leads_x,1.0225279434195638e-06,1.2271274789996942,0.2197746812380692,0.09625251664714307,70118,17,VFH,VGT,5s
-1,y_leads_x,4.362108631886311e-06,4.483971784781284,7.326635431848534e-06,0.09625251664714307,70118,17,VFH,VGT,5s
0,contemporaneous,3.831313980007714e-05,6.2410057465852695,4.3476627330588147e-10,0.09625251664714307,70118,17,VFH,VGT,5s
1,x_leads_y,2.2614431520496653e-06,2.3846451021316333,0.017095604681024747,0.09625251664714307,70118,17,VFH,VGT,5s
2,x_leads_y,2.1481635022649222e-07,0.25395056428776225,0.7995337502499036,0.09625251664714307,70118,17,VFH,VGT,5s
3,x_leads_y,2.9605423255622944e-07,0.45495625683117613,0.6491407090513647,0.09625251664714307,70118,17,VFH,VGT,5s
4,x_leads_y,3.1567845350808846e-07,0.6694421201552887,0.5032134906954404,0.09625251664714307,70118,17,VFH,VGT,5s
5,x_leads_y,2.5265310259532536e-07,0.39650538316229933,0.6917322374167707,0.09625251664714307,70118,17,VFH,VGT,5s
6,x_leads_y,-2.0821079524225932e-07,-0.4420709986535124,0.658437829889523,0.09625251664714307,70118,17,VFH,VGT,5s
7,x_leads_y,-3.376004845102786e-07,-0.4389069325475089,0.6607289732788499,0.09625251664714307,70118,17,VFH,VGT,5s
8,x_leads_y,-1.8026787247609456e-07,-0.1998990133707558,0.8415595620863695,0.09625251664714307,70118,17,VFH,VGT,5s
9,x_leads_y,1.230729616553185e-06,2.5618286907060477,0.010412266320107529,0.09625251664714307,70118,17,VFH,VGT,5s
10,x_leads_y,2.5154451992877853e-07,0.9851750436849463,0.3245380969138866,0.09625251664714307,70118,17,VFH,VGT,5s
-10,y_leads_x,3.1880095201213814e-08,0.09524194060545749,0.9241226575918517,0.08472007526671788,70118,17,VFH,VDC,5s
-9,y_leads_x,-2.443999804520935e-08,-0.10688424487025908,0.9148808123550897,0.08472007526671788,70118,17,VFH,VDC,5s
-8,y_leads_x,-3.970243636013782e-07,-1.1577424575863438,0.24696915195951064,0.08472007526671788,70118,17,VFH,VDC,5s
-7,y_leads_x,-6.28085186631104e-08,-0.14669534283745853,0.8833724947138143,0.08472007526671788,70118,17,VFH,VDC,5s
-6,y_leads_x,-2.18817462774314e-07,-1.104580329833372,0.2693414782141017,0.08472007526671788,70118,17,VFH,VDC,5s
-5,y_leads_x,2.8690370954270715e-07,0.6774870502399118,0.4980969836432617,0.08472007526671788,70118,17,VFH,VDC,5s
-4,y_leads_x,1.4842369074022587e-07,0.37976511865064544,0.7041197771792935,0.08472007526671788,70118,17,VFH,VDC,5s
-3,y_leads_x,1.3937949860268346e-08,0.03703005971153768,0.9704610379868982,0.08472007526671788,70118,17,VFH,VDC,5s
-2,y_leads_x,1.1132822927343063e-07,0.23036035016185202,0.8178117686483225,0.08472007526671788,70118,17,VFH,VDC,5s
-1,y_leads_x,8.533076542607928e-07,1.7143511786592949,0.08646424911197625,0.08472007526671788,70118,17,VFH,VDC,5s
0,contemporaneous,1.6944443566081535e-05,17.637164030518793,1.2771167474716145e-69,0.08472007526671788,70118,17,VFH,VDC,5s
1,x_leads_y,8.38120582522601e-06,9.440167002044523,3.721857291113667e-21,0.08472007526671788,70118,17,VFH,VDC,5s
2,x_leads_y,4.150428709490278e-06,7.929962543910637,2.1921199265591767e-15,0.08472007526671788,70118,17,VFH,VDC,5s
3,x_leads_y,1.641535754035772e-06,3.102527533217815,0.0019187569843717592,0.08472007526671788,70118,17,VFH,VDC,5s
4,x_leads_y,1.1643837547601131e-06,3.418582679585803,0.0006294819008771028,0.08472007526671788,70118,17,VFH,VDC,5s
5,x_leads_y,1.0940624700925625e-06,2.284672032718061,0.022332065706634457,0.08472007526671788,70118,17,VFH,VDC,5s
6,x_leads_y,2.148037451587107e-07,0.5902731870137957,0.5550075124827425,0.08472007526671788,70118,17,VFH,VDC,5s
7,x_leads_y,-3.804285618286323e-08,-0.1005316306515378,0.9199222724018498,0.08472007526671788,70118,17,VFH,VDC,5s
8,x_leads_y,5.563008961538675e-07,1.5606471086688842,0.118607037140619,0.08472007526671788,70118,17,VFH,VDC,5s
9,x_leads_y,7.745729815376813e-07,1.6276462557655096,0.10359991507291451,0.08472007526671788,70118,17,VFH,VDC,5s
10,x_leads_y,2.366439800956511e-07,0.9786456833395538,0.327755078694843,0.08472007526671788,70118,17,VFH,VDC,5s
-10,y_leads_x,-2.157663066974016e-08,-0.038746726970667236,0.9690923186244966,0.18930271043575841,70118,17,VFH,VAW,5s
-9,y_leads_x,3.935623665885851e-08,0.0742678689502612,0.9407972432657403,0.18930271043575841,70118,17,VFH,VAW,5s
-8,y_leads_x,3.846402042520546e-07,0.7253501268466056,0.4682372610636315,0.18930271043575841,70118,17,VFH,VAW,5s
-7,y_leads_x,-5.525189861725496e-07,-1.4703247110449686,0.14147383148983542,0.18930271043575841,70118,17,VFH,VAW,5s
-6,y_leads_x,1.2989939946769915e-07,0.2942125775650978,0.7685954702553568,0.18930271043575841,70118,17,VFH,VAW,5s
-5,y_leads_x,-1.1096957399495707e-07,-0.2650096365336324,0.791002038272662,0.18930271043575841,70118,17,VFH,VAW,5s
-4,y_leads_x,2.8384287664717445e-07,0.7261148120766597,0.4677683893907678,0.18930271043575841,70118,17,VFH,VAW,5s
-3,y_leads_x,-4.6638665564522076e-08,-0.1199842122887328,0.9044956543707235,0.18930271043575841,70118,17,VFH,VAW,5s
-2,y_leads_x,6.202359344120971e-07,1.2675486333533847,0.20495918553803438,0.18930271043575841,70118,17,VFH,VAW,5s
-1,y_leads_x,2.418397996278381e-06,2.653049618926678,0.007976814383844488,0.18930271043575841,70118,17,VFH,VAW,5s
0,contemporaneous,2.6075537502715005e-05,22.978456943773857,7.655930880778184e-117,0.18930271043575841,70118,17,VFH,VAW,5s
1,x_leads_y,1.575935115963843e-05,23.903879048428088,2.791084765111593e-126,0.18930271043575841,70118,17,VFH,VAW,5s
2,x_leads_y,8.91282477521099e-06,15.361918152031706,2.9472390218587586e-53,0.18930271043575841,70118,17,VFH,VAW,5s
3,x_leads_y,3.9150460001200235e-06,6.6313694637980864,3.325865909551223e-11,0.18930271043575841,70118,17,VFH,VAW,5s
4,x_leads_y,3.3510318932014746e-06,10.849034820478524,2.0154228557341228e-27,0.18930271043575841,70118,17,VFH,VAW,5s
5,x_leads_y,2.538723304109436e-06,6.107529169758997,1.011853238169282e-09,0.18930271043575841,70118,17,VFH,VAW,5s
6,x_leads_y,1.0029939546565923e-06,1.7435505443387522,0.08123749343219253,0.18930271043575841,70118,17,VFH,VAW,5s
7,x_leads_y,8.132471414769454e-07,1.9305956898181853,0.05353307131342377,0.18930271043575841,70118,17,VFH,VAW,5s
8,x_leads_y,5.944737882226677e-07,1.6203088303343918,0.10516595299385373,0.18930271043575841,70118,17,VFH,VAW,5s
9,x_leads_y,9.198407286108307e-07,2.3614393715748903,0.018204148284290015,0.18930271043575841,70118,17,VFH,VAW,5s
10,x_leads_y,2.7793294816358806e-07,4.767642003341178,1.8639461218895974e-06,0.18930271043575841,70118,17,VFH,VAW,5s
-10,y_leads_x,1.8459026772069626e-06,2.9533290881175716,0.0031436663341331225,0.12361804148856248,63646,17,VIS,VCR,5s
-9,y_leads_x,-3.6729207778628233e-07,-0.6924059562621122,0.48868242637108295,0.12361804148856248,63646,17,VIS,VCR,5s
-8,y_leads_x,5.637955605144543e-07,0.9763022923122038,0.32891468432819504,0.12361804148856248,63646,17,VIS,VCR,5s
-7,y_leads_x,3.4988560605304863e-07,0.5327767579908732,0.594188124494599,0.12361804148856248,63646,17,VIS,VCR,5s
-6,y_leads_x,1.1185561520691297e-08,0.026467753154219727,0.9788842538389102,0.12361804148856248,63646,17,VIS,VCR,5s
-5,y_leads_x,1.523740619319465e-06,2.6281466598900116,0.008585149323645923,0.12361804148856248,63646,17,VIS,VCR,5s
-4,y_leads_x,1.5562189404923897e-06,3.2690746678024554,0.001078998237236871,0.12361804148856248,63646,17,VIS,VCR,5s
-3,y_leads_x,2.003208901830186e-06,6.290961726852293,3.155051243589782e-10,0.12361804148856248,63646,17,VIS,VCR,5s
-2,y_leads_x,3.3083695687748735e-06,5.663465054857582,1.483463925717684e-08,0.12361804148856248,63646,17,VIS,VCR,5s
-1,y_leads_x,1.0309517302412932e-05,8.470954960228639,2.4338934150672258e-17,0.12361804148856248,63646,17,VIS,VCR,5s
0,contemporaneous,3.2686038379013616e-05,8.600089641665507,7.965385881827119e-18,0.12361804148856248,63646,17,VIS,VCR,5s
1,x_leads_y,7.78341987593926e-06,6.320331400241424,2.6100295676074736e-10,0.12361804148856248,63646,17,VIS,VCR,5s
2,x_leads_y,1.1149405051256105e-06,1.4852095015608207,0.13748833582941317,0.12361804148856248,63646,17,VIS,VCR,5s
3,x_leads_y,2.276171555378803e-07,0.44056510065143284,0.659527872906061,0.12361804148856248,63646,17,VIS,VCR,5s
4,x_leads_y,9.006495522057951e-07,1.2143303930462341,0.2246215840697796,0.12361804148856248,63646,17,VIS,VCR,5s
5,x_leads_y,-4.577650314644825e-07,-1.061804524721382,0.2883244352762937,0.12361804148856248,63646,17,VIS,VCR,5s
6,x_leads_y,-4.3938946628883965e-07,-0.7385202643824156,0.4601983576262588,0.12361804148856248,63646,17,VIS,VCR,5s
7,x_leads_y,-4.769164976817848e-07,-1.0586568863978203,0.2897560694307503,0.12361804148856248,63646,17,VIS,VCR,5s
8,x_leads_y,6.758842288894757e-07,1.0119874269476203,0.3115440650720265,0.12361804148856248,63646,17,VIS,VCR,5s
9,x_leads_y,-8.329426934271605e-07,-1.0408872126094366,0.29792789715981716,0.12361804148856248,63646,17,VIS,VCR,5s
10,x_leads_y,-1.4346294824728718e-07,-0.5196559803342848,0.6033033730928095,0.12361804148856248,63646,17,VIS,VCR,5s
-10,y_leads_x,1.249962377644957e-06,1.9489611260611168,0.05130006730011313,0.07895365151564182,63646,17,VIS,VDE,5s
-9,y_leads_x,8.808196785849695e-07,1.1810929822647454,0.2375657874766116,0.07895365151564182,63646,17,VIS,VDE,5s
-8,y_leads_x,1.4118040081254681e-06,2.282905789404967,0.022435918396168188,0.07895365151564182,63646,17,VIS,VDE,5s
-7,y_leads_x,1.283151393980228e-06,1.4893103437849788,0.13640566515981478,0.07895365151564182,63646,17,VIS,VDE,5s
-6,y_leads_x,-1.372609506979812e-06,-2.780662470629666,0.0054248107049071495,0.07895365151564182,63646,17,VIS,VDE,5s
-5,y_leads_x,1.3856911662736624e-06,2.017152952709239,0.04367955406254825,0.07895365151564182,63646,17,VIS,VDE,5s
-4,y_leads_x,1.7062561161668116e-06,1.9587283959624757,0.05014460310722261,0.07895365151564182,63646,17,VIS,VDE,5s
-3,y_leads_x,-3.728141567415678e-07,-0.3231442555287916,0.7465859955330966,0.07895365151564182,63646,17,VIS,VDE,5s
-2,y_leads_x,5.109351491186714e-06,4.778746467830639,1.7639144603846621e-06,0.07895365151564182,63646,17,VIS,VDE,5s
-1,y_leads_x,1.175383373072246e-05,8.684925345083165,3.789912055499113e-18,0.07895365151564182,63646,17,VIS,VDE,5s
0,contemporaneous,3.286137898680722e-05,16.688018623867233,1.6019978194215042e-62,0.07895365151564182,63646,17,VIS,VDE,5s
1,x_leads_y,-1.1035272109901838e-06,-1.1658996154310455,0.24365503450014947,0.07895365151564182,63646,17,VIS,VDE,5s
2,x_leads_y,-4.0045837713851885e-06,-4.193411201601043,2.747906727852474e-05,0.07895365151564182,63646,17,VIS,VDE,5s
3,x_leads_y,-3.505513591297566e-06,-2.8586289050730214,0.004254762007331334,0.07895365151564182,63646,17,VIS,VDE,5s
4,x_leads_y,-1.4235188537425274e-06,-1.0420004524985407,0.29741146915654126,0.07895365151564182,63646,17,VIS,VDE,5s
5,x_leads_y,2.4197057346622044e-07,0.31801228832286615,0.7504756156835211,0.07895365151564182,63646,17,VIS,VDE,5s
6,x_leads_y,-1.4089191441706896e-07,-0.29111438459862765,0.7709638388290185,0.07895365151564182,63646,17,VIS,VDE,5s
7,x_leads_y,-2.1688431992832163e-07,-0.2083567915622275,0.8349503912533824,0.07895365151564182,63646,17,VIS,VDE,5s
8,x_leads_y,-1.6697101713461847e-06,-2.480577955530105,0.013116957818332192,0.07895365151564182,63646,17,VIS,VDE,5s
9,x_leads_y,-1.3723598312183859e-07,-0.17099243149046697,0.8642297167479782,0.07895365151564182,63646,17,VIS,VDE,5s
10,x_leads_y,1.345642036602993e-07,0.2870597532470111,0.7740665680693425,0.07895365151564182,63646,17,VIS,VDE,5s
-10,y_leads_x,-4.7325060641378545e-07,-0.9346900523767014,0.349948054900883,0.09918349882228383,63646,17,VIS,VOX,5s
-9,y_leads_x,-1.4805864016058933e-07,-0.2550142634043261,0.798712082760992,0.09918349882228383,63646,17,VIS,VOX,5s
-8,y_leads_x,-2.32555247489213e-07,-0.5440041984050048,0.5864385837501396,0.09918349882228383,63646,17,VIS,VOX,5s
-7,y_leads_x,7.654814598247559e-07,1.3199763734496466,0.18684290640279566,0.09918349882228383,63646,17,VIS,VOX,5s
-6,y_leads_x,1.188421176859295e-07,0.22194838337602787,0.8243540652121293,0.09918349882228383,63646,17,VIS,VOX,5s
-5,y_leads_x,1.056695404324905e-06,2.259100398743857,0.023877140355167463,0.09918349882228383,63646,17,VIS,VOX,5s
-4,y_leads_x,1.0872669372745335e-06,2.254621272518717,0.02415711104565424,0.09918349882228383,63646,17,VIS,VOX,5s
-3,y_leads_x,1.1679033118472334e-06,2.5732818033644578,0.010073914561945617,0.09918349882228383,63646,17,VIS,VOX,5s
-2,y_leads_x,2.4218964646539843e-06,4.774370215744559,1.8027049260965228e-06,0.09918349882228383,63646,17,VIS,VOX,5s
-1,y_leads_x,8.930806143386326e-06,7.720521822981479,1.1585441349253638e-14,0.09918349882228383,63646,17,VIS,VOX,5s
0,contemporaneous,2.8162950226234363e-05,8.456426536587111,2.7569581742837173e-17,0.09918349882228383,63646,17,VIS,VOX,5s
1,x_leads_y,2.0847965167986542e-06,2.492148775496838,0.012697283973440804,0.09918349882228383,63646,17,VIS,VOX,5s
2,x_leads_y,-1.5696093212387902e-06,-1.9480043739861779,0.05141443978502232,0.09918349882228383,63646,17,VIS,VOX,5s
3,x_leads_y,-1.3493636764150943e-06,-3.2867232438152256,0.001013603962944926,0.09918349882228383,63646,17,VIS,VOX,5s
4,x_leads_y,2.0426079657221788e-07,0.33798195623409016,0.7353767853315615,0.09918349882228383,63646,17,VIS,VOX,5s
5,x_leads_y,-8.11514623849839e-07,-1.6287920499883106,0.10335704824674134,0.09918349882228383,63646,17,VIS,VOX,5s
6,x_leads_y,-1.7326261806842953e-06,-2.8992107812453063,0.0037410330605772164,0.09918349882228383,63646,17,VIS,VOX,5s
7,x_leads_y,9.310747634041497e-08,0.13067873325069887,0.8960294564650976,0.09918349882228383,63646,17,VIS,VOX,5s
8,x_leads_y,4.5916919374928e-07,0.8455040264904741,0.39782948551438513,0.09918349882228383,63646,17,VIS,VOX,5s
9,x_leads_y,-5.915865630126797e-07,-1.1638051153373756,0.24450299866895087,0.09918349882228383,63646,17,VIS,VOX,5s
10,x_leads_y,8.13376261402911e-07,1.871877086003196,0.06122361036830285,0.09918349882228383,63646,17,VIS,VOX,5s
-10,y_leads_x,4.766462444819548e-07,0.6313410778869808,0.5278175334442445,0.10477735682789924,63646,17,VIS,VGT,5s
-9,y_leads_x,-9.209628005706181e-07,-1.9438611037798952,0.051912202848852534,0.10477735682789924,63646,17,VIS,VGT,5s
-8,y_leads_x,-1.020692217497157e-06,-1.4267693868924716,0.153646377884899,0.10477735682789924,63646,17,VIS,VGT,5s
-7,y_leads_x,1.4989372828369893e-06,2.627959950522795,0.008589862819207813,0.10477735682789924,63646,17,VIS,VGT,5s
-6,y_leads_x,6.650150823800069e-08,0.07573783369179037,0.9396276754888165,0.10477735682789924,63646,17,VIS,VGT,5s
-5,y_leads_x,1.0445855370605242e-06,1.3510612735364742,0.17667580552419793,0.10477735682789924,63646,17,VIS,VGT,5s
-4,y_leads_x,1.3952657039408507e-06,2.283481558498326,0.022402017931209123,0.10477735682789924,63646,17,VIS,VGT,5s
-3,y_leads_x,2.492280123162697e-06,3.9320146424494844,8.423693348175046e-05,0.10477735682789924,63646,17,VIS,VGT,5s
-2,y_leads_x,4.303566627210907e-06,9.064943790101966,1.2466851487452017e-19,0.10477735682789924,63646,17,VIS,VGT,5s
-1,y_leads_x,1.3078819071965874e-05,7.351864472626737,1.9546094284586443e-13,0.10477735682789924,63646,17,VIS,VGT,5s
0,contemporaneous,3.7060358189801706e-05,6.375463149456459,1.8241084800855893e-10,0.10477735682789924,63646,17,VIS,VGT,5s
1,x_leads_y,1.8009704873423712e-09,0.0016908322135864627,0.9986509117246923,0.10477735682789924,63646,17,VIS,VGT,5s
2,x_leads_y,-2.6428900205252468e-06,-2.7390902177209338,0.006160946461806105,0.10477735682789924,63646,17,VIS,VGT,5s
3,x_leads_y,-4.6886691796344574e-07,-0.5187493924910054,0.6039355130600853,0.10477735682789924,63646,17,VIS,VGT,5s
4,x_leads_y,-5.071265536972938e-07,-0.8405038586585857,0.4006259389958481,0.10477735682789924,63646,17,VIS,VGT,5s
5,x_leads_y,-1.7573009585422152e-06,-2.5841854512754847,0.009760929408114296,0.10477735682789924,63646,17,VIS,VGT,5s
6,x_leads_y,-2.4092919307542127e-06,-5.142136801775363,2.716312062396825e-07,0.10477735682789924,63646,17,VIS,VGT,5s
7,x_leads_y,5.510200160773481e-07,0.6434071783229519,0.5199599268167396,0.10477735682789924,63646,17,VIS,VGT,5s
8,x_leads_y,2.12380525024381e-07,0.36928078843021866,0.711918443783514,0.10477735682789924,63646,17,VIS,VGT,5s
9,x_leads_y,7.094191368264416e-08,0.0877503181868274,0.9300751257077443,0.10477735682789924,63646,17,VIS,VGT,5s
10,x_leads_y,-1.577453812108796e-07,-0.9356486012059593,0.3494541424323596,0.10477735682789924,63646,17,VIS,VGT,5s
-10,y_leads_x,-1.2028096658918546e-08,-0.026331643746438416,0.9789928155965458,0.06317662895702147,63646,17,VIS,VDC,5s
-9,y_leads_x,3.6171742656341875e-07,0.9582403808960078,0.3379415592673688,0.06317662895702147,63646,17,VIS,VDC,5s
-8,y_leads_x,-6.893150576113809e-08,-0.19299076363161155,0.8469662016671289,0.06317662895702147,63646,17,VIS,VDC,5s
-7,y_leads_x,4.7007925206885756e-07,1.3383291358894476,0.18078916806291134,0.06317662895702147,63646,17,VIS,VDC,5s
-6,y_leads_x,-9.614611561070774e-07,-1.849170284531709,0.06443322808758425,0.06317662895702147,63646,17,VIS,VDC,5s
-5,y_leads_x,1.5101405627669302e-07,0.30555577782758964,0.7599428951482017,0.06317662895702147,63646,17,VIS,VDC,5s
-4,y_leads_x,8.429300171307474e-07,1.8134090545582786,0.0697687540540003,0.06317662895702147,63646,17,VIS,VDC,5s
-3,y_leads_x,3.6554121092493556e-08,0.10603220267383302,0.915556802158806,0.06317662895702147,63646,17,VIS,VDC,5s
-2,y_leads_x,1.6921142548352597e-06,3.7232276273578058,0.0001966920370199121,0.06317662895702147,63646,17,VIS,VDC,5s
-1,y_leads_x,3.3905065723448124e-06,6.555213366891237,5.556237518434054e-11,0.06317662895702147,63646,17,VIS,VDC,5s
0,contemporaneous,1.3573664592785518e-05,10.420404247542297,2.0010086827978462e-25,0.06317662895702147,63646,17,VIS,VDC,5s
1,x_leads_y,6.450135470802584e-06,10.375387677722244,3.209071957379259e-25,0.06317662895702147,63646,17,VIS,VDC,5s
2,x_leads_y,1.8565729151824819e-06,3.641307045516953,0.00027125739003694627,0.06317662895702147,63646,17,VIS,VDC,5s
3,x_leads_y,4.575276259519546e-07,0.9412531823662117,0.34657512870219287,0.06317662895702147,63646,17,VIS,VDC,5s
4,x_leads_y,7.09728574916451e-07,1.4991883007580282,0.13382478923512064,0.06317662895702147,63646,17,VIS,VDC,5s
5,x_leads_y,2.6266283948505275e-07,0.4232492512705148,0.672113416376237,0.06317662895702147,63646,17,VIS,VDC,5s
6,x_leads_y,8.223715130735831e-07,1.8356664753539638,0.06640699904422853,0.06317662895702147,63646,17,VIS,VDC,5s
7,x_leads_y,-1.0029383595261489e-08,-0.03162193404670544,0.9747735512955314,0.06317662895702147,63646,17,VIS,VDC,5s
8,x_leads_y,4.165241333227892e-07,1.6182699613023395,0.10560443132365302,0.06317662895702147,63646,17,VIS,VDC,5s
9,x_leads_y,4.2507067602968183e-07,0.6846672895818628,0.4935538947348467,0.06317662895702147,63646,17,VIS,VDC,5s
10,x_leads_y,2.1910170285610544e-07,1.4229206832621548,0.1547591496276504,0.06317662895702147,63646,17,VIS,VDC,5s
-10,y_leads_x,9.563311939048165e-07,2.529222490440987,0.011431553521060083,0.2246130524754263,63646,17,VIS,VAW,5s
-9,y_leads_x,8.444599007402759e-07,2.873995715451194,0.004053144614893269,0.2246130524754263,63646,17,VIS,VAW,5s
-8,y_leads_x,2.5530634689257823e-07,0.3331392964139005,0.7390291376568052,0.2246130524754263,63646,17,VIS,VAW,5s
-7,y_leads_x,6.814362319774669e-07,1.2813264866891307,0.20007901332186417,0.2246130524754263,63646,17,VIS,VAW,5s
-6,y_leads_x,-1.704704003185309e-07,-0.40238035272550643,0.6874041271636899,0.2246130524754263,63646,17,VIS,VAW,5s
-5,y_leads_x,7.620521015918912e-07,1.9152539794499992,0.05546012149382973,0.2246130524754263,63646,17,VIS,VAW,5s
-4,y_leads_x,1.0046923760534543e-06,1.938355757168988,0.052579834221265845,0.2246130524754263,63646,17,VIS,VAW,5s
-3,y_leads_x,1.4394733148897307e-06,3.1193518395550854,0.001812493888945154,0.2246130524754263,63646,17,VIS,VAW,5s
-2,y_leads_x,2.745632676164665e-06,3.587354343170756,0.0003340502271397684,0.2246130524754263,63646,17,VIS,VAW,5s
-1,y_leads_x,8.843532564341781e-06,18.23299738374721,2.82410072322206e-74,0.2246130524754263,63646,17,VIS,VAW,5s
0,contemporaneous,2.820134225803014e-05,17.994566228239886,2.1489811364739735e-72,0.2246130524754263,63646,17,VIS,VAW,5s
1,x_leads_y,1.3334336019352464e-05,28.515203007201247,7.590333739047899e-179,0.2246130524754263,63646,17,VIS,VAW,5s
2,x_leads_y,5.848430208417756e-06,8.31816225006063,8.93376629785479e-17,0.2246130524754263,63646,17,VIS,VAW,5s
3,x_leads_y,2.0775111464742847e-06,3.6829263179618486,0.00023057182011642122,0.2246130524754263,63646,17,VIS,VAW,5s
4,x_leads_y,9.70434609146508e-07,1.5444383637380925,0.1224821722128887,0.2246130524754263,63646,17,VIS,VAW,5s
5,x_leads_y,1.0963280151408638e-06,2.854591774458388,0.004309217932824494,0.2246130524754263,63646,17,VIS,VAW,5s
6,x_leads_y,6.824280264301451e-07,1.2316593894662713,0.21807634589040514,0.2246130524754263,63646,17,VIS,VAW,5s
7,x_leads_y,-5.875047914955897e-07,-1.5477315067597675,0.12168695311176522,0.2246130524754263,63646,17,VIS,VAW,5s
8,x_leads_y,-2.234348529390113e-07,-0.2762401130012408,0.7823636496654829,0.2246130524754263,63646,17,VIS,VAW,5s
9,x_leads_y,-2.566237985160989e-07,-0.4855237476296539,0.6273048714522076,0.2246130524754263,63646,17,VIS,VAW,5s
10,x_leads_y,4.2094447345747835e-07,1.9510326416624204,0.05105316294934025,0.2246130524754263,63646,17,VIS,VAW,5s
-10,y_leads_x,1.354655688525923e-06,2.24882104521633,0.024523883870346815,0.024572733913541978,72278,17,VCR,VDE,5s
-9,y_leads_x,1.0354357186247722e-06,1.3824990817768483,0.16681851221763655,0.024572733913541978,72278,17,VCR,VDE,5s
-8,y_leads_x,-3.811001067392732e-07,-0.6541917925839275,0.5129882486349469,0.024572733913541978,72278,17,VCR,VDE,5s
