contract_ticker,etf,mode,bar_freq,bar_sec,is_primary_bar,median_intertrade_sec,K_chosen,k_lag,direction,coef,t_stat,p_value,p_fdr,r_squared,n_obs,n_days,n_params,n_active,n_ylags,n_active_bars,r2_daily_screen,contract_title
KXECKH276,VIS,calendar,10min,600,True,539.5,3,1,kalshi_leads_etf,-0.00010918643295462093,-95.32643846948926,0.0,0.0,0.09264324068048968,110,6,13,7,0,11,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,calendar,10min,600,True,539.5,3,2,kalshi_leads_etf,-6.985361623239788e-05,-59.577637078262725,0.0,0.0,0.09264324068048968,110,6,13,7,0,11,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VIS,calendar,10min,600,True,539.5,3,3,kalshi_leads_etf,9.743839903814724e-05,60.66713428005129,0.0,0.0,0.09264324068048968,110,6,13,7,0,11,0.7648119234989674,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH287,VNQ,calendar,30s,30,False,1255.6,3,-3,etf_leads_kalshi,1.5966142600222756e-06,0.5403247802963329,0.588973071889783,0.8245623006456961,0.02447247326808044,2436,5,13,11,1,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,30s,30,False,1255.6,3,-2,etf_leads_kalshi,1.8060893791595392e-06,2.372008680716361,0.017691675055494214,0.06192086269422975,0.02447247326808044,2436,5,13,11,1,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,30s,30,False,1255.6,3,-1,etf_leads_kalshi,1.716827783806616e-06,0.36751210188103106,0.7132370664703772,0.8321099108821068,0.02447247326808044,2436,5,13,11,1,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,30s,30,False,1255.6,3,0,contemp,-4.901730796479983e-07,-1.609951353349352,0.10740847673965852,0.25061977905920324,0.02447247326808044,2436,5,13,11,1,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,30s,30,False,1255.6,3,1,kalshi_leads_etf,-7.665685247085336e-07,-0.15245100190692434,0.8788312334368352,0.8788312334368352,0.02447247326808044,2436,5,13,11,1,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,30s,30,False,1255.6,3,2,kalshi_leads_etf,-2.654747053465275e-06,-16.048320581694355,5.8731863839063825e-58,4.111230468734468e-57,0.02447247326808044,2436,5,13,11,1,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,30s,30,False,1255.6,3,3,kalshi_leads_etf,9.741961772028832e-07,0.9564133439906778,0.3388634456909162,0.5930110299591034,0.02447247326808044,2436,5,13,11,1,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,1min,60,False,1255.6,3,-3,etf_leads_kalshi,1.0063191297993815e-05,1.688867834873777,0.09124476052181368,0.21290444121756527,0.04534308125436526,1201,5,14,11,2,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,1min,60,False,1255.6,3,-2,etf_leads_kalshi,-5.1817894109290965e-06,-1.097028983213929,0.27262872250467474,0.4771002643831808,0.04534308125436526,1201,5,14,11,2,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,1min,60,False,1255.6,3,-1,etf_leads_kalshi,4.092727968068166e-06,0.9057708875944263,0.36505713307622145,0.51107998630671,0.04534308125436526,1201,5,14,11,2,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,1min,60,False,1255.6,3,0,contemp,-3.4659889176273756e-06,-0.3034240143237142,0.7615667469790537,0.7615667469790537,0.04534308125436526,1201,5,14,11,2,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,1min,60,False,1255.6,3,1,kalshi_leads_etf,1.864943845317834e-06,0.3393093084427268,0.7343767310425333,0.7615667469790537,0.04534308125436526,1201,5,14,11,2,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,1min,60,False,1255.6,3,2,kalshi_leads_etf,-2.9827385167146648e-06,-2.3503873652214047,0.01875388263727917,0.06563858923047709,0.04534308125436526,1201,5,14,11,2,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,1min,60,False,1255.6,3,3,kalshi_leads_etf,1.4567000453258067e-05,5.277438150648701,1.310023982104693e-07,9.170167874732851e-07,0.04534308125436526,1201,5,14,11,2,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,2min,120,False,1255.6,3,-3,etf_leads_kalshi,1.2678713785715477e-06,0.07647854004397074,0.939038386528879,0.939038386528879,0.021421525951283216,584,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,2min,120,False,1255.6,3,-2,etf_leads_kalshi,9.82104928135063e-06,4.596936874025946,4.2874744698577094e-06,3.0012321289003967e-05,0.021421525951283216,584,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,2min,120,False,1255.6,3,-1,etf_leads_kalshi,-1.9713740275859043e-06,-0.14568559971819856,0.8841695898336006,0.939038386528879,0.021421525951283216,584,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,2min,120,False,1255.6,3,0,contemp,1.603392677553903e-06,0.08978336950763328,0.928459364020572,0.939038386528879,0.021421525951283216,584,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,2min,120,False,1255.6,3,1,kalshi_leads_etf,-8.491547581642778e-06,-4.203919712131517,2.623320225912403e-05,9.181620790693412e-05,0.021421525951283216,584,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,2min,120,False,1255.6,3,2,kalshi_leads_etf,-3.1104208828083007e-06,-0.35674624132289895,0.7212817846624502,0.939038386528879,0.021421525951283216,584,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,2min,120,False,1255.6,3,3,kalshi_leads_etf,-2.8125743672383825e-05,-1.1680136182632763,0.24280127174740618,0.5665363007439478,0.021421525951283216,584,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,5min,300,False,1255.6,3,-3,etf_leads_kalshi,-7.403328210707536e-05,-2.0602631699962477,0.039373388809607245,0.09187124055575024,0.11633926014602869,215,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,5min,300,False,1255.6,3,-2,etf_leads_kalshi,-4.117772581688891e-05,-14.329099794847009,1.4397472695523005e-46,5.039115443433052e-46,0.11633926014602869,215,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,5min,300,False,1255.6,3,-1,etf_leads_kalshi,1.967047448568823e-06,0.08608374323064963,0.9313998466708088,0.9313998466708088,0.11633926014602869,215,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,5min,300,False,1255.6,3,0,contemp,-8.372879724142089e-06,-141.93313529655094,0.0,0.0,0.11633926014602869,215,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,5min,300,False,1255.6,3,1,kalshi_leads_etf,-4.485755606880513e-06,-0.11613496701400705,0.9075455766307785,0.9313998466708088,0.11633926014602869,215,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,5min,300,False,1255.6,3,2,kalshi_leads_etf,1.7827132527883582e-05,0.712909011601969,0.47590206243172395,0.6662628874044135,0.11633926014602869,215,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,5min,300,False,1255.6,3,3,kalshi_leads_etf,-3.928209223832144e-05,-1.3031986633375137,0.1925069463668838,0.3368871561420467,0.11633926014602869,215,5,12,11,0,12,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,10min,600,True,1255.6,3,-3,etf_leads_kalshi,5.6675916816450964e-06,0.05999538509128469,0.9521593102347742,0.9521593102347742,0.18169347186871432,91,5,12,10,0,11,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,10min,600,True,1255.6,3,-2,etf_leads_kalshi,8.326296936125009e-06,0.1241938479801557,0.9011617931293722,0.9521593102347742,0.18169347186871432,91,5,12,10,0,11,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,10min,600,True,1255.6,3,-1,etf_leads_kalshi,-8.185808700914863e-05,-1.3256985745397123,0.18493955978133647,0.32364422961733885,0.18169347186871432,91,5,12,10,0,11,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,10min,600,True,1255.6,3,0,contemp,-5.682973681955776e-05,-2.689562495138616,0.007154574920910745,0.02504101222318761,0.18169347186871432,91,5,12,10,0,11,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,10min,600,True,1255.6,3,1,kalshi_leads_etf,-6.573021962829391e-05,-1.3698684709771995,0.17072796336293006,0.32364422961733885,0.18169347186871432,91,5,12,10,0,11,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,10min,600,True,1255.6,3,2,kalshi_leads_etf,-6.094412495425829e-05,-0.9867753062124164,0.3237528029719565,0.4532539241607391,0.18169347186871432,91,5,12,10,0,11,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH287,VNQ,calendar,10min,600,True,1255.6,3,3,kalshi_leads_etf,-0.00013057844374054668,-33.61543055812036,9.9827409113959e-248,6.98791863797713e-247,0.18169347186871432,91,5,12,10,0,11,0.6771339593601406,"Will Harris win 287-251 - PA, NV, MI, WI, AZ?"
KXECKH276,VCR,calendar,30s,30,False,539.5,3,-3,etf_leads_kalshi,3.5195640572458673e-07,5.049904388439236,4.420312506269935e-07,5.157031257314925e-07,0.0843995183118732,2928,6,15,12,2,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,30s,30,False,539.5,3,-2,etf_leads_kalshi,-4.09630883206967e-06,-9.234948841949874,2.584094688376144e-20,4.522165704658252e-20,0.0843995183118732,2928,6,15,12,2,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,30s,30,False,539.5,3,-1,etf_leads_kalshi,-2.1030198257540794e-06,-7.357956822429707,1.867464244908852e-13,2.6144499428723927e-13,0.0843995183118732,2928,6,15,12,2,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,30s,30,False,539.5,3,0,contemp,-4.622554492593e-06,-21.286182244652018,1.5245321333073175e-100,3.5572416443837413e-100,0.0843995183118732,2928,6,15,12,2,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,30s,30,False,539.5,3,1,kalshi_leads_etf,3.1742741517938187e-06,29.41580089588259,3.448780895756375e-190,2.4141466270294625e-189,0.0843995183118732,2928,6,15,12,2,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,30s,30,False,539.5,3,2,kalshi_leads_etf,-1.0067758209588928e-06,-3.781292991611423,0.00015601592468580735,0.00015601592468580735,0.0843995183118732,2928,6,15,12,2,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,30s,30,False,539.5,3,3,kalshi_leads_etf,-2.3719826962807442e-06,-22.769204232690893,9.261213183664941e-115,3.2414246142827295e-114,0.0843995183118732,2928,6,15,12,2,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,1min,60,False,539.5,3,-3,etf_leads_kalshi,-8.300802822002303e-06,-36.074259579072326,5.746043440881217e-285,2.011115204308426e-284,0.048484413961085826,1445,6,14,12,1,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,1min,60,False,539.5,3,-2,etf_leads_kalshi,6.431329998545074e-06,17.92811697256509,7.114881719227521e-72,1.2451043008648162e-71,0.048484413961085826,1445,6,14,12,1,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,1min,60,False,539.5,3,-1,etf_leads_kalshi,-5.28221436947659e-06,-7.01967385622481,2.2238673936852915e-12,2.594511959299507e-12,0.048484413961085826,1445,6,14,12,1,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,1min,60,False,539.5,3,0,contemp,-1.348303344981956e-05,-103.47565005809959,0.0,0.0,0.048484413961085826,1445,6,14,12,1,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,1min,60,False,539.5,3,1,kalshi_leads_etf,1.5211462221462554e-06,5.26614663432764,1.393170205368881e-07,1.393170205368881e-07,0.048484413961085826,1445,6,14,12,1,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,1min,60,False,539.5,3,2,kalshi_leads_etf,-7.11969859483671e-06,-24.589062997267977,1.6537866218653585e-133,3.85883545101917e-133,0.048484413961085826,1445,6,14,12,1,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,1min,60,False,539.5,3,3,kalshi_leads_etf,-2.806875484079344e-06,-17.380219030418303,1.1650766455949998e-67,1.6311073038329997e-67,0.048484413961085826,1445,6,14,12,1,12,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,10min,600,True,539.5,3,-3,etf_leads_kalshi,4.9110972144966106e-05,3.721941439202578,0.0001976968786372858,0.0002306463584101668,0.12356700568112011,110,6,13,7,0,11,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,10min,600,True,539.5,3,-2,etf_leads_kalshi,1.8002826133476988e-05,2.596688679370308,0.009412719359502506,0.009412719359502506,0.12356700568112011,110,6,13,7,0,11,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,10min,600,True,539.5,3,-1,etf_leads_kalshi,-9.020850562046965e-05,-22.95709946979407,1.2515160475780803e-116,2.1901530832616406e-116,0.12356700568112011,110,6,13,7,0,11,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,10min,600,True,539.5,3,0,contemp,-0.000153598517969855,-46.795241949937115,0.0,0.0,0.12356700568112011,110,6,13,7,0,11,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,10min,600,True,539.5,3,1,kalshi_leads_etf,-0.00013020760099427564,-47.044091968083634,0.0,0.0,0.12356700568112011,110,6,13,7,0,11,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,10min,600,True,539.5,3,2,kalshi_leads_etf,-0.0001559937712722152,-55.0586681711659,0.0,0.0,0.12356700568112011,110,6,13,7,0,11,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
KXECKH276,VCR,calendar,10min,600,True,539.5,3,3,kalshi_leads_etf,3.730713270295342e-05,9.612564715958849,7.076400306736558e-22,9.90696042943118e-22,0.12356700568112011,110,6,13,7,0,11,0.651769043544155,"Will Harris win 276-262 - PA, NV, MI, WI?"
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-8,etf_leads_kalshi,-1.9087608164240814e-06,-0.9989041304603375,0.31784113514575085,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-7,etf_leads_kalshi,3.6181700857061842e-06,1.9456130396108502,0.05170123948048297,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-6,etf_leads_kalshi,-3.1836540728275634e-06,-1.5752602895376522,0.11519637603998355,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-5,etf_leads_kalshi,-8.442080578114731e-07,-0.7651897984251628,0.44415853351457313,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-4,etf_leads_kalshi,6.455185306878331e-07,0.24469089549039408,0.8066957781324482,0.8663981107139519,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-3,etf_leads_kalshi,2.581957700971943e-06,1.2892823404777094,0.19729994806554985,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-2,etf_leads_kalshi,-7.903958949169392e-07,-0.41459463567798643,0.6784386758033585,0.8238183920469353,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,-1,etf_leads_kalshi,-7.178720191893543e-06,-1.0702141217670542,0.2845229392905767,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,0,contemp,-2.9293868995459435e-06,-0.7848632919315792,0.43253372642525867,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,1,kalshi_leads_etf,-4.927828578143079e-06,-0.968607397521049,0.3327411110444285,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,2,kalshi_leads_etf,-1.7263442379439157e-06,-0.7530803395571167,0.45140163794941845,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,3,kalshi_leads_etf,8.964178758921183e-08,0.09828949086795623,0.9217024228471914,0.9217024228471914,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,4,kalshi_leads_etf,3.6481505145086023e-07,0.23342227749131186,0.8154335159660724,0.8663981107139519,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,5,kalshi_leads_etf,6.254013974003774e-07,0.631064853464641,0.5279981206351473,0.7675042548721873,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,6,kalshi_leads_etf,1.526898205559583e-06,0.5433119782422909,0.5869150184316726,0.7675042548721873,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,7,kalshi_leads_etf,5.310256171049167e-07,0.6099754437658911,0.5418780744582969,0.7675042548721873,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,30s,30,False,73.1,8,8,kalshi_leads_etf,-1.6191238066262407e-06,-0.8864541842436132,0.375372832249519,0.7673827845140113,0.07053804151834786,8172,11,29,385,1,394,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-8,etf_leads_kalshi,-2.71036269183067e-06,-1.2031136361837187,0.22893234922423567,0.6632045632821238,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-7,etf_leads_kalshi,3.0772486933152397e-06,0.6116363071937245,0.5407784109065921,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-6,etf_leads_kalshi,6.355405885287731e-06,1.7127994965513673,0.08674943279519394,0.3686850893795742,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-5,etf_leads_kalshi,-3.74103138950692e-06,-1.0108332104096382,0.3120962650739406,0.6632045632821238,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-4,etf_leads_kalshi,-3.480340237265408e-07,-0.11511064876545893,0.9083574195192057,0.9083574195192057,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-3,etf_leads_kalshi,-2.676548196793431e-06,-1.1256344256343143,0.2603202902574494,0.6632045632821238,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-2,etf_leads_kalshi,1.4777213860261317e-06,0.5870730025004706,0.5571546784778668,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,-1,etf_leads_kalshi,-1.8671748595018177e-06,-0.49699708218897404,0.6191911089233337,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,0,contemp,-1.3031960051407392e-05,-1.078430958270196,0.2808414774874418,0.6632045632821238,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,1,kalshi_leads_etf,-7.3615574669477516e-06,-0.7254456778770889,0.4681786591094296,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,2,kalshi_leads_etf,-1.7013401574804208e-06,-0.5275581422659547,0.5978060516357877,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,3,kalshi_leads_etf,5.257781374184417e-06,2.4305749900299265,0.015074886134626668,0.11830297292074617,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,4,kalshi_leads_etf,-7.785416862683684e-07,-0.44757611882403026,0.6544591414207751,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,5,kalshi_leads_etf,-7.562477971206852e-06,-2.3102016052994387,0.020876995221308148,0.11830297292074617,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,6,kalshi_leads_etf,8.627200789214672e-06,0.8485615619275116,0.396125303158951,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
FEDDECISION-24SEP-C25,VDC,calendar,1min,60,False,73.1,8,7,kalshi_leads_etf,2.883530423329327e-06,0.5140833615234455,0.6071937096705244,0.6953628377595735,0.07476850716804928,3995,11,29,355,1,366,0.6325467130894744,Will the Federal Reserve Cut rates by 25bps at their September 2024 meeting?
